key,source,target
ST_Tutorial_Phases/PostParryLight,Golpes múltiples,
ST_Tutorial_Phases/Pushback_Input_PalmStrike,Golpe de palma,
ST_Tutorial_Phases/BasicAttacks_Pickup,Recoge objetos pequeños,
ST_Tutorial_Phases/Pushback_Title,Empujar,
ST_Tutorial_Phases/BasicAttacks_Input_Run,Acelerar,
ST_Tutorial_Phases/Knockdown_Hint,Algunas técnicas pueden derribar a los oponentes.,
ST_Tutorial_Phases/Pushback_Hint,Algunas técnicas pueden empujar a tus oponentes.,
ST_Tutorial_Phases/DizzyAttack_Hint,Algunas técnicas pueden aturdir a tus oponentes.,
ST_Tutorial_Phases/DizzyAttack_Title,Aturdir,
ST_Tutorial_Phases/Knockdown_Input_LowKick,Barrido,
ST_Tutorial_Phases/BasicAttacks_PickupThrowable,Lanza objetos,
ST_Tutorial_Phases/End_Title,Tutorial completado,
ST_Tutorial_Phases/BasicAttacks_Input_Vault,Saltar/Escalar,
ST_Tutorial_Phases/BasicAttacks_Hint,Puedes saltar sobre obstáculos bajos y escalar ciertos muros.,
ST_UI_MenuCombo/Command_Bat_ForwardForwardY,Golpe ascendente,
ST_UI_MenuCombo/BaseCombo_YYXY,Partespaldas,
ST_UI_MenuCombo/Special_Staff_YX,Golpe con paso atrás,
ST_UI_MenuCombo/Title_Weapon_Blade,Hoja,
ST_UI_MenuCombo/Title_Weapon_Blunt,Sin filo,
ST_UI_MenuCombo/Command_HoldY,Revés cargado,
ST_UI_MenuCombo/Command_Staff_HoldY,Giro bajo cargado,
ST_UI_MenuCombo/Command_Blade_HoldY,Apuñalamiento cargado,
ST_UI_MenuCombo/Special_PostPushedX,Golpes con persecución,
ST_UI_MenuCombo/Special_PostPushedY,Zancadilla con persecución,
ST_UI_MenuCombo/Title_Commands,Comando,
ST_UI_MenuCombo/Special_PostParryHoldY,Pie cruzado,
ST_UI_MenuCombo/Command_ForwardForwardX,Puñetazo en la entrepierna,
ST_UI_MenuCombo/Command_Staff_HoldX,Golpe descendente,
ST_UI_MenuCombo/Special_Throw,Lanzamiento direccional,
ST_UI_MenuCombo/Command_HoldX,Golpe agachado,
ST_UI_MenuCombo/Command_YX,Garra fluida,
ST_UI_MenuCombo/BaseCombo_YYYY,Ataques pesados,
ST_UI_MenuCombo/Command_LBY,Interceptar gancho,
ST_UI_MenuCombo/Special_ForwardRT,Invertir lanzamiento,
ST_UI_MenuCombo/Special_RushX,Khap choy,
ST_UI_MenuCombo/Effect_Knockdown,Derribo,
ST_UI_MenuCombo/Special_Bat_PostParryHold,Aplastamiento de pierna ,
ST_UI_MenuCombo/BaseCombo_XXXXX,Ataques ligeros,
ST_UI_MenuCombo/Special_Bat_PostParry,Golpes de rayo,
ST_UI_MenuCombo/Special_PostParryX,Golpes de rayo,
ST_UI_MenuCombo/Command_Bat_HoldY,Giro bajo,
ST_UI_MenuCombo/Special_Staff_PostParryHold,Giro bajo,
ST_UI_MenuCombo/Command_Staff_ForwardForwardY,Golpe del molino,
ST_UI_MenuCombo/Tips_PostPush,En un enemigo empujado,
ST_UI_MenuCombo/Command_BackForwardX,Golpe de palma,
ST_UI_MenuCombo/Command_Blade_BackForwardX,Golpe de palma,
ST_UI_MenuCombo/Tips_Delay,Pausa antes del último ataque,
ST_UI_MenuCombo/Command_Staff_Rush,Golpe perforador,
ST_UI_MenuCombo/Command_Bat_HoldX,Golpe en el plexo,
ST_UI_MenuCombo/Command_Blade_ForwardForwardX,Golpe con el pomo,
ST_UI_MenuCombo/Tips_Invert,Tras desviar o a un enemigo golpeado,
ST_UI_MenuCombo/Tips_PostParry,Tras desviar,
ST_UI_MenuCombo/Tips_Throw,Tras desviar o a un enemigo mareado,
ST_UI_MenuCombo/BaseCombo_XXY,Patada avasalladora,
ST_UI_MenuCombo/Command_Bat_BackForwardX,Patada avasalladora,
ST_UI_MenuCombo/Command_Staff_BackForwardX,Patada avasalladora,
ST_UI_MenuCombo/Effect_Pushback,Empujado,
ST_UI_MenuCombo/Tips_XY,Rápidamente,
ST_UI_MenuCombo/BaseCombo_YDelayY,Lluvia de golpes,
ST_UI_MenuCombo/Command_Bat_ForwardForwardX,Aplastacostillas,
ST_UI_MenuCombo/BaseCombo_XXXXY,Garra ascendente,
ST_UI_MenuCombo/BaseCombo_XXXY,Patada circular,
ST_UI_MenuCombo/Command_Bat_Rush,Giro inverso en carrera,
ST_UI_MenuCombo/Special_PostParryY,Golpes precisos,
ST_UI_MenuCombo/Special_RushY,Patada deslizante,
ST_UI_MenuCombo/Command_Blade_Rush,Tajo limpio,
ST_UI_MenuCombo/Command_Staff_ForwardForwardX,Estocada evasiva,
ST_UI_MenuCombo/Command_Blade_ForwardForwardY,Patada rápida,
ST_UI_MenuCombo/Command_ForwardForwardY,Patada rápida,
ST_UI_MenuCombo/Special_Staff_PostParry,Combinación de lanza,
ST_UI_MenuCombo/Title_Special,Especial,
ST_UI_MenuCombo/BaseCombo_YYDelayY,Patada giratoria con gancho,
ST_UI_MenuCombo/Title_Weapon_Staff,Vara,
ST_UI_MenuCombo/Effect_Dizzy,Aturdir,
ST_UI_MenuCombo/Command_BackForwardY,Barrido,
ST_UI_MenuCombo/Command_Bat_BackForwardY,Barrido,
ST_UI_MenuCombo/Command_Blade_BackForwardY,Barrido,
ST_UI_MenuCombo/Command_Staff_BackForwardY,Barrido,
ST_UI_MenuCombo/Special_Blade_PostParry,Tajo veloz,
ST_UI_MenuCombo/Command_Blade_HoldX,Remolino cortante,
ST_UI_MenuCombo/Tips_Rush,Al correr,
ST_UIArena/Active_Modifiers,Modificadores activos,
ST_UIArena/CustomMode_Info,El progreso que logres con el modo Personalizado no contará. Los récords no se guardarán.,
ST_UIArena/Areas,Zonas,
ST_UIArena/Batch,Serie,
ST_UIArena/ArenaScoring_BestAge,Mejor edad,
ST_UIArena/ArenaScoring_BestScore,Mejor puntuación,
ST_UIArena/ArenaScoring_BestTime,Mejor tiempo,
ST_UIArena/Currency_Info2,"Al superar objetivos y conseguir sellos en el modo Arena, obtendrás dinero para comprar modificadores.",
ST_UIArena/Goals_Info3,"Al completar objetivos, recibirás recompensas como nuevos atuendos y dinero para comprar modificadores.",
ST_UIArena/Goals_Info2,"Al completar objetivos, recibirás dinero para comprar modificadores.",
ST_UIArena/Area_Capturing,Conquistando,
ST_UIArena/Arena_PauseMenu_Challenge,Desafío,
ST_UIArena/Outro_ChallengeComplete,Desafío superado,
ST_UIArena/Challenge_Details,Detalles del desafío,
ST_UIArena/Outro_ChallengeFailed,Desafío no superado,
ST_UIArena/Challenge_Info,Información del desafío,
ST_UIArena/ChallengeSelection,Selección de desafío,
ST_UIArena/Challenges,Desafíos,
ST_UIArena/ArenaMenuModifiersClearStory,Disponibles tras completar la historia,
ST_UIArena/Batch_ComingSoon,Próximamente,
ST_UIArena/CurrentScore,Puntuación actual,
ST_UIArena/CustomMode,Modo Personalizado,
ST_UIArena/Custom_On,Personalización activa,
ST_UIArena/Custom_Costume,Atuendo personalizado: {0},
ST_UIArena/Currency_Info1,Gana dinero,
ST_UIArena/Custom_Edit2,Editar modificadores,
ST_UIArena/Custom_Edit,Editar modificadores y atuendo,
ST_UIArena/Section_GoTo,Continuar,
ST_UIArena/Active_Modifiers_Shortcut,Ir a los modificadores activos,
ST_UIArena/Goals_Info1,Recompensas de objetivos,
ST_UIArena/Outro_GoldenStamps,Oro,
ST_UIArena/Tips_Hide,Esconder consejos,
ST_UIArena/Description_Infos,Información,
ST_UIArena/LastArea,Última zona,
ST_UIArena/LastSection,Última sección,
ST_UIArena/LastTarget,Último objetivo,
ST_UIArena/LastWave,Última oleada,
ST_UIArena/Batch_Lock,Bloqueado,
ST_UIArena/ModifiersAndOutfit,Modificadores y atuendo,
ST_UIArena/Batch_New,Nuevo,
ST_UIArena/NewChallenges_Popup1,Nuevos desafíos desbloqueados,
ST_UIArena/NoModifier,Sin modificador,
ST_UIArena/Objective,Objetivo,
ST_UIArena/Outro_Over,Más de,
ST_UIArena/ChallengeRestart,Reiniciar el desafío,
ST_UIArena/ArenaPauseMenu_Scoring,Puntuación,
ST_UIArena/Sections,Secciones,
ST_UIArena/Tips_Show,Mostrar consejos,
ST_UIArena/CustomModifiers_Info3,Otros modificadores solo se pueden desbloquear y usar en el modo Historia.,
ST_UIArena/Targets,Objetivos,
ST_UIArena/UnavailableModifier_Popup,Este modificador no se puede usar en el modo Personalizado de las arenas.,
ST_UIArena/Descrption_Tips,Consejos,
ST_UIArena/Nav_ToggleCheats,Activar trampas,
ST_UIArena/Custom_Toggle,Activar personalización,
ST_UIArena/CustomModifiers_Info,Activa el modo Personalizado para jugar con tus modificadores personalizados.,
ST_UIArena/CustomOutfit_Info,Activa el modo Personalizado para jugar con tu atuendo personalizado.,
ST_UIArena/Outro_Under,Menos de ,
ST_UIArena/SurviveGoldenStarOutro,Por debajo de {0} golpes,
ST_UIArena/Batch_Unlock,Desbloquear,
ST_UIArena/Waves,Oleadas,
ST_UIArena/Years,Años,
ST_UIArena/CustomModifiers_Info2,No has seleccionado ningún modificador personalizado. Activa el modo Personalizado para jugar a los desafíos sin modificadores.,
ST_UIArena/CustomMode_Popup,Tienes {0} modificadores personalizados seleccionados. ¿Quieres activar el modo Personalizado?,
ST_UIArena/NewChallenges_Popup2,¡Has conseguido {0} sellos tigre! Ahora puedes probar una nueva serie de desafíos en las distintas arenas y obtener sellos dragón.,
ST_UIArena/CustomMode_Popup2,Has seleccionado un atuendo personalizado. ¿Quieres activar el modo Personalizado?,
ST_UIArena/Custom_Cheats_Nb,{0} modificadores personalizados,
UI_Cheats/ARENA_Health_1HP,1 punto de salud,
UI_Cheats/Cheats_Movesets_Agile_Description,"Un conjunto de movimientos dinámico y aéreo, que intercala movimientos rápidos y golpes de pierna.",
UI_Cheats/Cheat_Movesets_Brawler_Description,Un impetuoso conjunto de movimientos centrado en golpes al cuerpo y puñetazos pesados.,
UI_Cheats/Cheat_Movesets_Master_Description,"Un conjunto de movimientos técnico aunque efectivo, que incluye formas alternativas de ataques de pak mei como golpes de garra.",
UI_Cheats/MODIFIER_BulletTime_Action_Name,Acción,
UI_Cheats/MODIFIER_EnemyLevel_Weaker_Description,Sustituye a los enemigos avanzados por una variante más débil. Es un modificador exclusivo de la dificultad Estudiante.,
UI_Cheats/ARENA_Vampire,Rejuveneces al vencer a algunos enemigos,
UI_Cheats/Base_Movesets_Agile,Agilidad,
UI_Cheats/MODIFIER_ShrineRewards_AllAtMax_Name,Todo al máximo,
UI_Cheats/MODIFIER_SimultaneousThreats_Description,"Todos los enemigos atacan cuando pueden, independientemente de lo que hagan los demás.",
UI_Cheats/MODIFIER_RandomMoveset_Description,Todos los enemigos usan movimientos de ataque aleatorios.,
UI_Cheats/MODIFIER_ToyImpact_Description,Todos los golpes hacen el sonido de un juguete de goma.,
UI_Cheats/ARENA_ShrineRewards_AllAtMax,Todas las bonificaciones de santuario,
UI_Cheats/MODIFIER_ShrineRewards_Deactivated_Description,Todas las recompensas de santuario están desactivadas.,
UI_Cheats/MODIFIER_Skills_Deactivated_Description,Todas las habilidades están desactivadas.,
UI_Cheats/MODIFIER_Skills_All_Name,Todo desbloqueado,
UI_Cheats/MODIFIER_LowVoicePitch_Description,Todas las voces son graves.,
UI_Cheats/MODIFIER_HighVoicePitch_Description,Todas las voces son agudas.,
UI_Cheats/MODIFIER_Health_1HP_Description,Cualquier daño recibido te mata.,
UI_Cheats/MODIFIER_Lifeline_Description,Cualquier golpe que te desestabilice te mata al instante.,
UI_Cheats/MODIFIER_Guard_AutoAvoid_Name,Autoevitar,
UI_Cheats/MODIFIER_AutoDefense_Name,Autodefensa,
UI_Cheats/MODIFIER_Guard_AutoDeflect_Name,Autorechazar,
UI_Cheats/ARENA_Guard_AutoAvoid,Autoevitar al defenderse,
UI_Cheats/ARENA_Guard_AutoDeflect,Autorrechazar al defenderse,
UI_Cheats/MODIFIER_AutoDefense_Description,"Si un enemigo te golpea mientras te estás defendiendo, se activa un movimiento de defensa automático.",
UI_Cheats/UNLOCK_Feat_AvoidYang,Evita 10 ataques consecutivos de Yang.,
UI_Cheats/MODIFIER_OffensiveAvoid_Description,Evitar ataques inflige daño al enemigo evitado.,
UI_Cheats/ARENA_OffensiveAvoid,Evitar inflige daño,
UI_Cheats/Cheat_HammerKick_Description,Patada de talón que aturde al enemigo.,
UI_Cheats/MODIFIER_GoldenWeapon_BambooStick_Name,Palo de bambú,
UI_Cheats/MODIFIER_NoEnvironmentalWeapons_Name,Manos vacías,
UI_Cheats/MODIFIER_GoldenWeapon_Bat_Name,Bate,
UI_Cheats/UNLOCK_Fajar_NoHit,"Vence a Fajar, el Botánico, sin recibir ningún golpe.",
UI_Cheats/UNLOCK_Jinfeng_NoHit,"Vence a Jinfeng, la CEO, sin recibir ni un golpe.",
UI_Cheats/UNLOCK_Kuroki_NoHit,"Vence a Kuroki, la Artista, sin recibir ni un golpe.",
UI_Cheats/UNLOCK_Sean_NoHit,"Vence a Sean, el Luchador, sin recibir ni un golpe.",
UI_Cheats/UNLOCK_Yang_NoHit,"Vence a Yang, el Maestro, sin recibir ni un golpe.",
UI_Cheats/MODIFIER_Pendant_Vampire_Description,Vencer a ciertos enemigos te rejuvenece un año. Es un modificador exclusivo de la dificultad Estudiante.,
UI_Cheats/Cheat_BounceKick_Title,Patada de rebote,
UI_Cheats/Base_Movesets_Brawler,Alborotador,
UI_Cheats/MODIFIER_GoldenWeapon_Broom_Name,Escoba,
UI_Cheats/MODIFIER_BulletTime_Name,Tiempo bala,
UI_Cheats/InfiniteStructure_Unlock,Atrapa un objeto arrojadizo y lánzalo de vuelta al oponente.,
UI_Cheats/MODIFIER_HealthManagement_Description,Cambia la gestión de la salud del enemigo.,
UI_Cheats/MODIFIER_DoubleDamage_Default_Description,Cambia el daño que infligen los ataques enemigos.,
UI_Cheats/MODIFIERS_Voices_Description,Cambia cómo suenan las voces.,
UI_Cheats/MODIFIER_HealthRecovery_Description,Cambia la forma en la que recuperas salud.,
UI_Cheats/MODIFIER_EnemyAppearance_Description,Cambia la apariencia de los enemigos.,
UI_Cheats/MODIFIER_AttackSpeed_Description,Cambia la velocidad de carga de los ataques de enemigos.,
UI_Cheats/MODIFIER_EnemyLevel_Description,Cambia el nivel de dificultad de los enemigos.,
UI_Cheats/MODIFIER_Focus_Description,Cambia el comportamiento de tu concentración.,
UI_Cheats/MODIFIER_Guard_Description,Cambia tu comportamiento de defensa.,
UI_Cheats/MODIFIER_Health_Description,Cambia el comportamiento de la salud de tu personaje.,
UI_Cheats/MODIFIER_Pendant_Description,Cambia el comportamiento del colgante.,
UI_Cheats/MODIFIER_Structure_Default_Description,Cambia el comportamiento de tu equilibrio.,
UI_Cheats/MODIFIER_Randomizer_Repartition_CheatsOnly,Solo trampas,
UI_Cheats/Base_Moveset_Master_XXXY,Golpes de garra,
UI_Cheats/Underwater_Unlock,Supera el Escondite 1 en dificultad Discípulo o superior.,
UI_Cheats/GoldenWeapon_Unlock,Supera el Escondite 2 en dificultad Discípulo o superior.,
UI_Cheats/SoftGuard_Unlock,Supera el Escondite 2 en dificultad Maestro.,
UI_Cheats/Frail_Unlock,Supera el Escondite 3 en dificultad Maestro.,
UI_Cheats/ShrineMaster_Unlock,Supera el Escondite 4 en dificultad Discípulo o superior.,
UI_Cheats/TheFinalFrontier_Unlock,Supera el Escondite 5 en dificultad Discípulo o superior.,
UI_Cheats/Scarred_Unlock,Supera el Escondite 5 en dificultad Maestro.,
UI_Cheats/UNLOCK_Hideout2_20yo,Supera El club con 20 años en dificultad Discípulo o superior.,
UI_Cheats/UNLOCK_Hideout2_Points,Supera El club en dificultad Discípulo o superior con al menos X puntos.,
UI_Cheats/UNLOCK_Hideout2,Supera El club en dificultad Discípulo o superior.,
UI_Cheats/UNLOCK_Hideout2_Hard,Supera El club en dificultad Maestro.,
UI_Cheats/UNLOCK_Hideout2_UnderAge,Supera El club con menos de X años.,
UI_Cheats/UNLOCK_Hideout3_20yo,Supera El museo con 20 años en dificultad Discípulo o superior.,
UI_Cheats/UNLOCK_Hideout3_Points,Supera El museo en dificultad Discípulo o superior con al menos X puntos.,
UI_Cheats/UNLOCK_Hideout3,Supera El museo en dificultad Discípulo o superior.,
UI_Cheats/UNLOCK_Hideout3_Hard,Supera El museo en dificultad Maestro.,
UI_Cheats/UNLOCK_Hideout3_UnderAge,Supera El museo con menos de X años.,
UI_Cheats/UNLOCK_Hideout5_20yo,Supera El santuario con 20 años en dificultad Discípulo o superior.,
UI_Cheats/UNLOCK_Hideout5_Points,Supera El santuario en dificultad Discípulo o superior con al menos X puntos.,
UI_Cheats/UNLOCK_Hideout5,Supera El santuario en dificultad Discípulo o superior.,
UI_Cheats/UNLOCK_Hideout5_Hard,Supera El santuario en dificultad Maestro.,
UI_Cheats/UNLOCK_Hideout5_UnderAge,Supera El santuario con menos de X años.,
UI_Cheats/UNLOCK_Hideout1_20yo,Supera La zona okupa con 20 años en dificultad Discípulo o superior.,
UI_Cheats/UNLOCK_Hideout1_Points,Supera La zona okupa en dificultad Discípulo o superior con al menos X puntos.,
UI_Cheats/UNLOCK_Hideout1,Supera La zona okupa en dificultad Discípulo o superior.,
UI_Cheats/UNLOCK_Hideout1_Hard,Supera La zona okupa en dificultad Maestro.,
UI_Cheats/UNLOCK_Hideout1_UnderAge,Supera La zona okupa con menos de X años.,
UI_Cheats/UNLOCK_Hideout4_20yo,Supera La torre con 20 años en dificultad Discípulo o superior.,
UI_Cheats/UNLOCK_Hideout4_Points,Supera La torre en dificultad Discípulo o superior con al menos X puntos.,
UI_Cheats/UNLOCK_Hideout4,Supera La torre en dificultad Discípulo o superior.,
UI_Cheats/UNLOCK_Hideout4_Hard,Supera La torre en dificultad Maestro.,
UI_Cheats/UNLOCK_Hideout4_UnderAge,Supera La torre con menos de X años.,
UI_Cheats/MODIFIER_CostlySetup_Name,El precio del decorado,
UI_Cheats/Base_CrookedFoot_Title,Pie cruzado,
UI_Cheats/Base_GroundPunch_Title,Puñetazo a la entrepierna,
UI_Cheats/Cheat_YangGroundPunch_Title,Golpes a la entrepierna,
UI_Cheats/Cheat_Sweep_Title,Barrido agazapado,
UI_Cheats/Cheat_RisingFalcon_Description,Patada alta agazapada.,
UI_Cheats/Cheat_YangGroundPunch_Description,Puñetazo agazapado seguido de un golpe de garra ascendente.,
UI_Cheats/Cheat_Sweep_Description,Patada giratoria agazapada que derriba a los enemigos a tu alrededor.,
UI_Cheats/MODIFIER_DamageMultiplier_Name,Multiplicador de daño,
UI_Cheats/MODIFIER_DoubleDamage_Name,Multiplicador de daño,
UI_Cheats/ARENA_Pendant_HardDeathCounter,El contador de muertes no disminuye,
UI_Cheats/Base_Movesets_Default_Name,Por defecto,
UI_Cheats/MODIFIER_AgeSelection_Default_Name,Por defecto,
UI_Cheats/MODIFIER_AttackSpeed_Default_Name,Por defecto,
UI_Cheats/MODIFIER_DamageMultiplier_Default_Name,Por defecto,
UI_Cheats/MODIFIER_DoubleDamage_Default,Por defecto,
UI_Cheats/MODIFIER_EnemyAppearance_Default_Name,Por defecto,
UI_Cheats/MODIFIER_EnemyLevel_Default_Name,Por defecto,
UI_Cheats/MODIFIER_Focus_Default,Por defecto,
UI_Cheats/MODIFIER_Guard_Default_Name,Por defecto,
UI_Cheats/MODIFIER_HealthManagement_Default_Name,Por defecto,
UI_Cheats/MODIFIER_Health_Default_Name,Por defecto,
UI_Cheats/MODIFIER_Pendant_Default_Name,Por defecto,
UI_Cheats/MODIFIER_ShrineRewards_Default_Name,Por defecto,
UI_Cheats/MODIFIER_Skills_Default_Name,Por defecto,
UI_Cheats/MODIFIER_Structure_Default_Name,Por defecto,
UI_Cheats/MODIFIER_Voices_Default_Name,Por defecto,
UI_Cheats/MODIFIER_Health_Default_Description,Comportamiento por defecto de la salud.,
UI_Cheats/MODIFIER_ShrineRewards_Default_Description,Comportamiento por defecto de las recompensas de santuario.,
UI_Cheats/MODIFIER_Skills_Default_Description,Comportamiento por defecto de las habilidades.,
UI_Cheats/MODIFIER_InstantStructureBreakAlt_Description,"Al rechazar, infliges un daño tremendo al equilibrio del enemigo.",
UI_Cheats/MODIFIER_InstantStructureBreak_Description,Rechazar un movimiento desestabiliza al instante a los enemigos.,
UI_Cheats/MODIFIER_BulletTime_Disabled_Name,Desactivadas,
UI_Cheats/MODIFIER_Focus_Disabled_Name,Desactivada,
UI_Cheats/MODIFIER_OnePunchDefault_Name,Desactivado,
UI_Cheats/MODIFIER_ShrineRewards_Deactivated_Name,Desactivadas,
UI_Cheats/MODIFIER_Skills_Deactivated_Name,Desactivadas,
UI_Cheats/General_Disciple,Discípulo,
UI_Cheats/MODIFIER_Doppelgangers_Name,Dobles,
UI_Cheats/MODIFIER_MCDoubleHealth_Name,Doble de salud,
UI_Cheats/Cheat_CobraDoubleBite_Title,Patada doble,
UI_Cheats/Cheat_JumpKnee_Description,Golpe de rodilla doble que resiste ataques.,
UI_Cheats/MODIFIER_MCDoubleHealth_Description,Duplica tu salud base.,
UI_Cheats/Base_GuardBreak_Title,Golpe agachado,
UI_Cheats/MODIFIER_Pendant_ReversedAging_Description,Tu personaje empieza con 70 años y rejuvenece con cada muerte.,
UI_Cheats/Cheat_DeadlyWaltz_Title,Combinación de codo,
UI_Cheats/Cheat_ElbowStrike_Title,Golpe de codo,
UI_Cheats/MODIFIER_WalkOnly_Description,Los enemigos solo pueden andar.,
UI_Cheats/ARENA_OnePunchMan,El enemigo muere de un solo golpe,
UI_Cheats/MODIFIER_OnePunchMan_Description,Matas al oponente con el primer golpe certero.,
UI_Cheats/MODIFIER_MenAtArms_Description,Los enemigos no dejan caer sus armas hasta que se les derrota.,
UI_Cheats/MODIFIER_JackieChan_Description,"Los enemigos no reciben ninguna clase de daño hasta que reciben daño de entorno (objetos lanzados, impacto contra la pared, caídas...).",
UI_Cheats/MODIFIER_SlapstickFights_Description,"Los enemigos no reciben ninguna clase de daño hasta que reciben daño de entorno (objetos lanzados, impacto contra la pared, caídas...).",
UI_Cheats/MODIFIER_HealthManagement_OnlyStructure_Description,Los enemigos no consumen salud.,
UI_Cheats/MODIFIER_HealthManagement_OnlyHealth_Description,Los enemigos no consumen equilibrio.,
UI_Cheats/MODIFIER_Doppelgangers_Description,Los enemigos tienen una apariencia similar a la tuya.,
UI_Cheats/MODIFIER_AttackSpeed_Default_Description,Los enemigos tienen la velocidad de ataque por defecto.,
UI_Cheats/MODIFIER_EnemyLifesteal_Description,Los enemigos recuperan algo de salud y equilibrio cada vez que te golpean.,
UI_Cheats/ARENA_EnemyLifesteal,Enemigos: Los ataques roban vida,
UI_Cheats/ARENA_Doppelgangers,Enemigos: Doble,
UI_Cheats/ARENA_AttackSpeed_Faster,Enemigos: Ataques más rápidos,
UI_Cheats/ARENA_RelentlessGoons,Enemigos: Los esbirros se fortalecen al eliminarlos,
UI_Cheats/ARENA_HealthManagement_OnlyStructure,Enemigos: Salud infinita,
UI_Cheats/ARENA_HealthManagement_OnlyHealth,Enemigos: Equilibrio infinito,
UI_Cheats/ARENA_SlapstickFights,Enemigos: Invencibles hasta recibir daño de entorno,
UI_Cheats/ARENA_InvisibleEnemies,Enemigos: Invisibles,
UI_Cheats/ARENA_SimultaneousThreats,Enemigos: No se turnan para atacar,
UI_Cheats/ARENA_RandomMoveset,Enemigos: Movimientos aleatorios,
UI_Cheats/ARENA_AttackSpeed_Slower,Enemigos: Ataques más lentos,
UI_Cheats/ARENA_EnemyLevel_Stronger,Enemigos: Más fuertes,
UI_Cheats/ARENA_WalkOnly,Enemigos: Solo caminan,
UI_Cheats/ARENA_EnemyLevel_Weaker,Enemigos: Más débiles,
UI_Cheats/ARENA_WeaponsMasters,Enemigos: Daño de arma incrementado,
UI_Cheats/ARENA_MenAtArms,Enemigos: No dejan caer las armas,
UI_Cheats/ARENA_DamageMultiplier_x0.5,"Enemigos: Daño x0,5",
UI_Cheats/ARENA_DamageMultiplier_x0.75,"Enemigos: Daño x0,75",
UI_Cheats/ARENA_DamageMultiplier_x2,Enemigos: Daño x2,
UI_Cheats/ARENA_DamageMultiplier_x3,Enemigos: Daño x3,
UI_Cheats/ARENA_DamageMultiplier_x4,Enemigos: Daño x4,
UI_Cheats/MODIFIER_EnemyAppearance_Name,Apariencia de enemigos,
UI_Cheats/MODIFIER_AttackSpeed_Name,Velocidad de ataques de enemigos,
UI_Cheats/MODIFIER_EnemyLevel_Name,Nivel de enemigos,
UI_Cheats/MODIFIER_EnemyWalkOnly_Name,El enemigo solo camina,
UI_Cheats/MODIFIER_DamageMultiplier_Default_Description,Los ataques enemigos infligen el daño por defecto.,
UI_Cheats/MODIFIER_DamageMultiplier_x4_Description,Los ataques enemigos infligen hasta cuatro veces más daño.,
UI_Cheats/MODIFIER_DamageMultiplier_x0.5_Description,Los ataques enemigos infligen la mitad de daño.,
UI_Cheats/MODIFIER_DamageMultiplier_x0.75_Description,Los ataques enemigos infligen ligeramente menos daño.,
UI_Cheats/MODIFIER_DamageMultiplier_x3_Description,Los ataques enemigos infligen hasta tres veces más daño.,
UI_Cheats/MODIFIER_DoubleDamage_Description,Los ataques enemigos infligen el doble de daño.,
UI_Cheats/MODIFIER_Guard_Deactivated_Description,Los ataques del enemigo atraviesan la defensa: solo puedes rechazarlos o evitarlos.,
UI_Cheats/ARENA_OnePunchBreaker,Desestabilizas al enemigo de un solo golpe,
UI_Cheats/MODIFIER_WeaponsMasters_Description,Los ataques con arma del enemigo infligen más daño.,
UI_Cheats/MODIFIER_SlapstickFights_Name,Debilidad ambiental,
UI_Cheats/MODIFIER_Randomizer_Repartition_All,Todo,
UI_Cheats/MODIFIER_AttackSpeed_Faster_Name,Más rápida,
UI_Cheats/MODIFIER_AttackSpeed_Faster_Description,Los enemigos tienen una velocidad de carga de ataque más rápida.,
UI_Cheats/MODIFIER_Firewalk_Name,Pies inquietos,
UI_Cheats/MODIFIER_FirmGrip_Name,Agarre firme,
UI_Cheats/General_Flashkick,Patadas Relámpago,
UI_Cheats/MODIFIER_BulletTime_Focus_Name,Concentración,
UI_Cheats/MODIFIER_Focus_Name,Concentración,
UI_Cheats/ARENA_Focus_Disabled,Concentración desactivada,
UI_Cheats/MODIFIER_AutoTakedown_Name,Eliminaciones disponibles,
UI_Cheats/MODIFIER_AutoThrow_Name,Lanzamientos disponibles,
UI_Cheats/ARENA_AutoTakedown,Eliminación libre,
UI_Cheats/ARENA_AutoThrow,Lanzamiento libre,
UI_Cheats/Cheat_FrontKick_Title,Patada frontal,
UI_Cheats/MODIFIER_GoldenWeapon_Name,Arma dorada,
UI_Cheats/Cheat_FarGrab_Title,Agarre,
UI_Cheats/Cheat_GrabTakedown_Title,Agarre,
UI_Cheats/Cheat_GrabTakedown_Description,Agarre seguido de múltiples golpes que derriba al enemigo.,
UI_Cheats/Base_Movesets_Description,¡Cambia en gran medida tus movimientos básicos para probar distintos estilos de combate!,
UI_Cheats/General_Grunt,Esbirro,
UI_Cheats/MODIFIER_RelentlessGoons_Description,El último aliento de los esbirros siempre se activa al eliminarlos.,
UI_Cheats/MODIFIER_BulletTime_Guard_Name,Defenderse,
UI_Cheats/MODIFIER_Guard_Name,Defenderse,
UI_Cheats/MODIFIER_Guard_Deactivated_FullName,Defensa ignorada,
UI_Cheats/MODIFIER_Guard_Default_Description,La defensa tiene su comportamiento por defecto.,
UI_Cheats/Cheat_HammerKick_Title,Patada martillo,
UI_Cheats/Base_Moveset_Agile_XXY,Patadas giratorias en vertical,
UI_Cheats/MODIFIER_Pendant_HardDeathCounter_Name,Contador de muertes fijo,
UI_Cheats/MODIFIER_Health_Name,Salud,
UI_Cheats/MODIFIER_HealthManagement_Name,Gestión de la salud,
UI_Cheats/MODIFIER_HealthManagement_OnlyHealth_Name,Solo salud,
