key,source,target
C06_Strings_SB/Desk06_TalkingMinibeard_003,"HAY UNA VELA CERCA, EN UN RECOVECO DE MADERA. @ESTÁ JUSTO EN EL BORDE DEL ESCRITORIO. @PERO PARA ENCENDERLA DEBERÁS HACER UN SALTO DE FE.",
C06_Strings_SB/Desk06_TalkingMinibeard_004,POR AQUÍ HAY UNA VELA. @¡VE HACIA ARRIBA!,
C06_Strings_SB/Desk06_TalkingMinibeard_005,A VER. HAY DOS VELAS CERCA. @UNA ESTÁ EN UNA JAULA Y LA OTRA EN UNA TAZA. @LA HISTORIA DE DOS VELAS. APASIONANTE.,
C06_Strings_SB/Desk06_TalkingMinibeard_006,"¿CÓMO VA ESO? POR AQUÍ HAY DOS VELAS. @AMBAS EN LO ALTO. @¡EMPIEZA A PROPULSARTE, CHAVAL!",
C06_Strings_SB/Desk06_TalkingMinibeard_007,"BUENAS. AHÍ ARRIBA, EN EL ALFÉIZAR DE LA VENTANA, HAY UN PLANETA ENORME. @TIENE FORMA DE CUBO. @EN SU ATMÓSFERA SE LIBRA UNA GUERRA INTERGALÁCTICA. @HE VISTO QUE UNA DE LAS PIEZAS DE PAPÁ COHETE ESTABA ALLÍ. @VAS A TENER QUE IR A LA GUERRA ESPACIAL PARA CONSEGUIRLA, CHAVAL. @A VECES... NO QUEDA MÁS REMEDIO QUE IR A LA GUERRA ESPACIAL.",
C06_Strings_SB/Desk06_TalkingMinibeard_008,"¿QUÉ HAY? HE VISTO UNA DE LAS PIEZAS DEL SEÑOR COHETE EN EL PLANETA GRANDE. @YA SABES, ESE PLANETA QUE ESTÁ EN EL ALFÉIZAR DE LA VENTANA, EL QUE TIENE FORMA DE CUBO. @ESTÁ LLENO DE HORDAS DE ALIENÍGENAS HOMICIDAS QUE DISPARAN LÁSERES. @PERO, POR LO DEMÁS, ES UN SITIO ESTUPENDO.",
C06_Strings_SB/Desk06_TalkingMinibeard_009,"HOLA, CHAVAL. PARA CONSEGUIR LA PIEZA DEL PADRE COHETE, VAS A TENER QUE IR HACIA ARRIBA. @HAY MUCHAS PLATAFORMAS ELEVADAS QUE SORTEAR, EMPEZANDO POR LA QUE TENGO DETRÁS. @YO MEJOR ME QUEDO AQUÍ ABAJO, GRACIAS.",
C06_Strings_SB/Desk06_TalkingMinibeard_010,"¿CÓMO ESTAMOS? EL CAMINO SIGUE HACIA LA IZQUIERDA. @SIN EMBARGO, LA BRECHA ES DEMASIADO GRANDE COMO PARA CRUZARLA PROPULSÁNDOTE. @VAS A TENER QUE EXTENDER UNA PLATAFORMA. O DESPLEGAR UNA. @ESE ES EL QUID DE LA CUESTIÓN.",
C06_Strings_SB/Desk06_TalkingMinibeard_011,"¿QUÉ PASA, TÚ? LA PIEZA PERDIDA DE PAPÁ COHETE ESTÁ CERCA. @PARA CONSEGUIRLA, SOLO TIENES QUE PROPULSARTE A TRAVÉS DE UN TRAMO UN TANTO PELIGROSO DE ESPACIO. @ASÍ ES LA VIDA.",
C06_Strings_SB/P1920a_Moonbeard_Hint_1,"¡BARBALUNA LLAMANDO A JOTA! @¿QUÉ TAL VAS? ¡VAYA SITIO MÁS LÓBREGO HAS ENCONTRADO! @ESA COSA QUE TIENES DELANTE PARECE UN CARRO... @APUESTO A QUE ECHARÍA A RODAR POR ESE RAÍL SI LO... INCLINASES. @¡QUE TE DIVIERTAS, CHAVAL! @¡CORTO Y CIERRO!",
C06_Strings_SB/P1920a_Moonbeard_Hint_2,"¡ESTUPENDÁSTICO, JOTA! @AHORA PUEDES ABRIR ESA PUERTA Y SEGUIR ASCENDIENDO JUNTO A CRASH. @¡SIN PRISA PERO SIN PAUSA, MUCHACHO! @¡CORTO Y CIERRO!",
C06_Strings_SB/2526_Thrash_Complete_2,"¡FUAH! ¡ESO HA SIDO BASTANTE DIVERTIDO, COLEGA! @HACÍA MUCHO QUE NO TOCABA LA BATERÍA CON SEMEJANTE INTENSIDAD... @¡AHORA ME SIENTO MOTIVADÍSIMO! @¡VENGA, VAMOS A SEGUIR!",
C06_Strings_SB/5354_Violet_Misc_1,"¡HOLA, JOTA!",
C06_Strings_SB/5354_Moonbeard_Misc_1,"¡LO ESTÁS HACIENDO BIEN, MUCHACHO!",
C06_Strings_SB/7576_Thrash_9,"CUANTO MÁS GRANDES SON... @CON MÁS FUERZA CAEN MONTAÑA ABAJO. @ES UN VIEJO DICHO DE LOS TROLS DE LA MONTAÑA, ¿SABES? @NOS HEMOS SALIDO, COLEGA... ¡HA SIDO UN COMBO PERFECTO! @OYE, LOS ALDEANOS DEBEN DE ESTAR POR AQUÍ CERCA... @¡SIGAMOS!",
C06_Strings_SB/DESK_Zip_Parts_Explain_1,¡HEMOS SALIDO CON ÉXITO DE LA ATMÓSFERA DEL PLANETA! @¡HA SIDO MI PRIMERA VEZ! LA VERDAD ES QUE ES MUY EMOCIONANTE. @AHORA ESTAMOS EN LA DESCOMUNAL Y PELIGROSA GALAXIA... @POR DONDE ESTÁN DISPERSAS LAS PIEZAS DE MI PADRE. @HAY TRES FRAGMENTOS...,
C06_Strings_SB/DESK_Zip_Part_Get_1,¡DESPEGUE! @TENEMOS UNA PIEZA DE PAPÁ... @QUEDAN OTRAS DOS POR LA GALAXIA... @¡PODEMOS CONSEGUIRLO!,
C06_Strings_SB/DESK_Zip_Parts_Explain_2,UNO EN EL LADO IZQUIERDO DE LA GALAXIA... ,
C06_Strings_SB/DESK_Zip_Parts_Explain_3,OTRO EN EL DERECHO... ,
C06_Strings_SB/DESK_Zip_Parts_Explain_4,Y OTRO EN EL CENTRO. ,
C06_Strings_SB/DESK_Zip_Parts_Explain_5,MIS PROPULSORES DEL ESPACIO PROFUNDO ESTÁN ACTIVADOS... @ES HORA DE EXPLORAR EL COSMOS... ¡DESPEGUE!,
C06_Strings_SB/7172_Thrash_Combat_1,"JOTA... SABES QUE SOY UN TÍO MUY TRANQUILO, PERO... ",
C06_Strings_SB/7172_Thrash_Combat_2,VER A ESTOS RUFIANES PAVONEÁNDOSE POR AHÍ COMO SI MI ALDEA LES PERTENECIESE... @{150}¡ME ESTÁ PONIENDO FURIOSO! ,
C06_Strings_SB/7172_Thrash_Combat_3,SIENTO CÓMO EL ESPÍRITU DE TRARRG CRECE EN MI INTERIOR... ,
C06_Strings_SB/7172_Thrash_Combat_4,¡ES HORA DE QUE ECHEMOS A ESTOS SAQUEADORES DE LA MONTAÑA! @HORA DE QUE DÉ UN PASO AL FRENTE Y ME UNA A TI EN LA BATALLA... ,
C06_Strings_SB/7172_Thrash_Combat_5,{150}¡¡¡POR TRARRG!!!,
C06_Strings_SB/7576_Thrash_Combat_1,"MÁS GRUÑONES, ¿EH? @YO SÍ QUE OS VOY A DAR MOTIVOS PARA QUE ESTÉIS DE MAL HUMOR... @¡JOTA, DALE CAÑA!",
C06_Strings_SB/Wander_Moonbeard_Cave,¡PASA LAS PÁGINAS DEL LIBRO PARA ENCONTRAR UNA ENTRADA A LA CUEVA! @¡CORTO Y CIERRO!,
C06_Strings_SB/Wander_Moonbeard_Lab,¡PASA LAS PÁGINAS DEL LIBRO Y ENTRA EN MI LABORATORIO MÁGICO! @¡CORTO Y CIERRO!,
C06_Strings_SB/Wander_Moonbeard_House,¡PASA LAS PÁGINAS Y ENTRA POR LA PUERTA PRINCIPAL! @¡CORTO Y CIERRO!,
C06_Strings_SB/DESK_CandleChallenge_Leave,¡ESTÁS SALIENDO DE LA ZONA DONDE ESTÁN TODAS LAS VELAS! @¡VUELVE PRONTO Y ENCIÉNDELAS TODAS!,
C06_Strings_SB/Desk06_TalkingMinibeard_012,YA HAS ENCENDIDO LA VELA QUE ESTÁ MÁS CERCA. @BUEN TRABAJO.,
C06_Strings_SB/Desk06_TalkingMinibeard_013,HAS ENCENDIDO LA VELA QUE HAY CERCA DE AQUÍ. @ESTUPENDÁSTICO.,
C06_Strings_SB/Desk06_TalkingMinibeard_002_03,¿QUÉ PASA? POR AQUÍ HAY ALGUIEN QUE NECESITA TU AYUDA. @UN COHETILLO QUE VIVE EN UN PLANETA CON FORMA DE TAZA. @ENCONTRARÁS EL PLANETA EN EL CENTRO DEL ESCRITORIO.,
C06_Strings_SB/Desk06_TalkingMinibeard_001_03,"¿QUÉ HAY? POR AQUÍ HAY UN COHETILLO QUE NECESITA AYUDA. @VIVE EN UN PLANETA CON FORMA DE TAZA. @SE ENCUENTRA EN EL CENTRO DEL ESCRITORIO. @EL PLANETA ES UN POCO RARO, PERO EL COHETE ES MAJETE.",
C06_Strings_SB/DESK_ResoTub_Remaining,RESTANTE,
C07_Strings_SB/0102_Story_Title,PELEA EN PLAYA PARRANDA,
C07_Strings_SB/0102_Story_Chapter,CAPÍTULO SIETE,
C07_Strings_SB/0304_Story_1,NUESTROS HÉROES SIGUIERON #A LA PROCESIÓN HACIA #{150}LA COSTA...{100},
C07_Strings_SB/0304_Story_2,HASTA LA VIBRANTE TIERRA DE #{180}PLAYA PARRANDA.{100},
C07_Strings_SB/6970_Story_1,NUESTROS HÉROES #ESCALARON A UNA #{150}POSICIÓN ELEVADA{100},
C07_Strings_SB/6970_Story_2,Y AL MIRAR HACIA ABAJO,
C07_Strings_SB/6970_Story_3,VIERON...,
C07_Strings_SB/7172_Story_1,UNA {150}GIGANTESCA{100},
C07_Strings_SB/7172_Story_2,Y CHIRRIANTE,
C07_Strings_SB/7172_Story_3,MÁQUINA.,
C07_Strings_SB/7374_Story_1,DEL INTERIOR DE LA MÁQUINA SALÍAN #MONTONES DE AMENAZANTES #{150}TANQUES{100},
C07_Strings_SB/7374_Story_2,"QUE, ANTE LA MIRADA ATÓNITA DE NUESTROS HÉROES, #PUSIERON RUMBO A TODA VELOCIDAD HACIA... #{150}¡ARTIA!{100}",
C07_Strings_SB/7778_Story_1,"Y ASÍ, NUESTROS AMIGOS #ECHARON A CORRER... #{200}¡HACIA ARTIA!{100}",
C07_Strings_SB/4748_Tetch_Intro_1,"EL PROBLEMA, DISGUSTIO, ES QUE NO TENEMOS AUTORIZACIÓN PARA LA OPERACIÓN MARTILLO.",
C07_Strings_SB/4748_Peeve_Intro_1,¿CREES QUE NOS DEJARÁN... ESTO... ENTRAR?,
C07_Strings_SB/1112_Chippy_Intro_1,"¡LO HEMOS ENTERRADO PERO BIEN! ¡JA, JA, JA!",
C07_Strings_SB/1112_Chippy_Intro_3,¡PERSONAS PROBLEMÁTICAS! ¡EN GUARDIA!,
C07_Strings_SB/3738_Moonbeard_Machines_1,"¡HOLA, CHAVALES! @PARECE QUE OS ESTÁIS ACERCANDO AL CORAZÓN DE LA IRRITABILIDAD. @CRASH TIENE RAZÓN. COMO INTENTÉIS PASAR CORRIENDO, ESOS TANQUES OS APLASTARÁN. @PERO... ¡NO SI ANTES LOS HACÉIS EXPLOTAR! @LA CUESTIÓN ES... ¿CON QUÉ?",
C07_Strings_SB/3738_Thrash_Intro,"¡VEO UN BÚNKER DE LOS GRUÑONES! @PERO HAY ALGO EN EL AIRE, UN OLOR METÁLICO Y ACEITOSO...",
C07_Strings_SB/3738_Narration_Machines,MÁS ADELANTE AGUARDABAN MÁQUINAS AMENAZANTES.,
C07_Strings_SB/6364_Violet_Exit_1,¿PALAMENCO...?,
C07_Strings_SB/6364_Tumba_Exit_1,ADELANTE SER DONDE GRUÑONZÓN ESCONDER. @PALAMENCO ENCANTADO DE LLEVAR ALLÍ. @PERO PALAMENCO TENER QUE IR A CASA AHORA. @TENER QUE DAR DE COMER A RATONES.,
C07_Strings_SB/6566_Starfish_Consternation,¡HAY ALGO GRANDE Y RUIDOSO UN POCO MÁS ADELANTE! @¡PERMANECED ALERTA!,
C07_Strings_SB/7576_Moonbeard_Dialogue_1,"ASÍ QUE ESO ES LO QUE HA ESTADO HACIENDO ESE VIL BELLACO... @¡CONSTRUIR TANQUES! ¡ESOS ARTILUGIOS SON REALMENTE PELIGROSOS! @POR ESO ELIGIÓ PLAYA PARRANDA... @HAY UN CAMINO QUE LLEVA DIRECTAMENTE DESDE PLAYA PARRANDA HASTA EL CASTILLO, ¿SABÉIS? @BUENO, NO OS VOY A ENGAÑAR: LA SITUACIÓN ES BASTANTE PREOCUPANTE. @PERO ¡LO HABÉIS HECHO BIEN! ¡NOS HABÉIS AVISADO! @¡VOY A INFORMAR A LA REINA Y PONER EN MÁXIMA ALERTA A LOS EJÉRCITOS DE ARTIA! @¡VOSOTROS TRES DEBÉIS VOLVER A LA CIUDAD CUANTO ANTES! ¡NO HAY TIEMPO QUE PERDER! @¡SI QUEREMOS DERROTAR A LAS FUERZAS DE GRUÑONZÓN, TENEMOS QUE HACERLO JUNTOS! @¡CORTO Y CIERRO!",
C07_Strings_SB/7576_Thrash_Dialogue_1,ASÍ QUE EL OBJETIVO DE LA OPERACIÓN MARTILLO ES... ¡APLASTAR EL CASTILLO DE ARTIA!,
C07_Strings_SB/4748_Peeve_Intro_2,"SÍ, BUENO. SI TE SOY SINCERO, ESO ES ALGO QUE ME TIENE BASTANTE DECEPCIONADO. @LLEVO UN MONTÓN DE TIEMPO RELLENANDO PAPELEO Y PLANCHÁNDOME LA CAMISA CADA DÍA, Y AUN ASÍ... @SIGO SIN TENER AUTORIZACIÓN.",
C07_Strings_SB/1314_WP_Beach,¡LAS TROPAS DE GRUÑONZÓN HABÍAN DEJADO LA COSTA EN UN ESTADO [WORD_1]!,
C07_Strings_SB/1314_Word_Terrible,TERRIBLE,
C07_Strings_SB/1314_Word_Pristine,IMPOLUTO,
C07_Strings_SB/1516_WP_BuccaneerBay,BAHÍA DE LOS BUCANEROS.#HABÍA [WORD_1]#POR TODAS PARTES,
C07_Strings_SB/1516_WP_BoxOfIce,ESTA ESTRELLA DE MAR SE REFRESCABA#CON UNA CAJA DE [WORD_1],
C07_Strings_SB/1516_Word_Ice,HIELO,
C07_Strings_SB/1516_Word_Water,AGUA,
C07_Strings_SB/1516_Starfish_Intro,"ARRR, MARINEROS. @HABÉIS LLEGADO A BAHÍA DE LOS BUCANEROS. @SI QUERÉIS SALIR DE AQUÍ, MÁS OS VALE ABRIR LA PUERTA QUE HAY MÁS ADELANTE. @Y SI QUERÉIS ABRIR ESA PUERTA, MÁS OS VALE ENCONTRAR DOS JOYAS RELUCIENTES. @PERO SI QUERÉIS QUEDAROS... PODRÍAIS VIVIR CONMIGO EN MI ROCA.",
C07_Strings_SB/1516_Tumba_EarlyLeaver,"¡ESPERA! NO TE VAS A IR SIN NOSOTROS, ¿VERDAD?",
C07_Strings_SB/4748_Tetch_Intro_2,AHORA QUE LO DICES... VAS SIEMPRE CON LA CAMISA DE PUNTA EN BLANCO.,
C07_Strings_SB/4748_Peeve_Intro_3,"AY, GRACIAS... QUÉ BIEN QUE AL MENOS ALGUIEN LO APRECIE...",
C07_Strings_SB/4748_Moonbeard_Jump_1,"¡HOLA, EQUIPO! @DESDE AQUÍ NO PODEMOS ABRIR ESAS PUERTAS, PERO... ¡QUIZÁ HAYA ALGÚN INTERRUPTOR MÁS ADELANTE! @YO OS DEJO AHÍ LA IDEA. @¡CORTO Y CIERRO!",
C07_Strings_SB/4748_Thrash_Dig_1,"¡VAMOS ALLÁ! ¡PARECE QUE TE VA A TOCAR A TI TOMAR LA DELANTERA, COLEGA!",
C07_Strings_SB/4748_Violet_Dig_1,¡NOSOTROS ESPERAREMOS AQUÍ A QUE ENCUENTRES ESE INTERRUPTOR!,
C07_Strings_SB/4950_WP_Battery,UNA GRAN [WORD_1] DE METAL,
C07_Strings_SB/4950_Word_Battery,PILA,
C07_Strings_SB/4950_Word_Goblin,CRIATURA,
C07_Strings_SB/4950_Narration_Gates,UNA HILERA DE PESADAS PUERTAS BLOQUEABA EL CAMINO,
C07_Strings_SB/4950_WP_Goblin,AQUÍ HABÍA UNA [WORD_1] ABANDONADA,
C07_Strings_SB/4950_Narration_Bridge,UN PUENTE MECÁNICO,
C07_Strings_SB/4950_Moonbeard_Chat,"¡BARBALUNA LLAMANDO A JOTA! ¿ESO NO ES EL INTERRUPTOR DEL MARTILLO? @PARECE QUE, PARA ACTIVARLO, VAS A NECESITAR UNA LLAVE DE MARTILLO... @¡UTILIZA ESA CABECITA TUYA DE ESCUDERO VALIENTE Y RESUÉLVELO! @¡CORTO Y CIERRO!",
C07_Strings_SB/1920_Narration_LeafyCanopy,AQUÍ HABÍA UNA #ZONA AISLADA BAJO UN #{125}TECHO DE HOJAS.{100},
C07_Strings_SB/1920_Violet_Intro,"EH... PEQUEÑO PALAMENCO, ¿VAMOS EN LA DIRECCIÓN CORRECTA?",
C07_Strings_SB/1920_Tumba_Intro,PALAMENCO CONOCER ESTAS PLAYAS COMO LA PALMA DE SU ALA. @PALAMENCO NO DECEPCIONAROS.,
C07_Strings_SB/3738_Thrash_Machines_1,"SÍ... COMO NOS VEAN DEAMBULANDO POR AHÍ, NOS VAN A FREÍR...",
C07_Strings_SB/3738_Violet_Machines_1,¡MADRE MÍA! @ESAS COSAS PARECEN BASTANTE PELIGROSAS...,
C07_Strings_SB/3738_Thrash_Machines_2,... @¿UN SOLO DE GUITARRA?,
C07_Strings_SB/3738_Moonbeard_Machines_2,"¡NO! @CON ALGO QUE JOTA PUEDE RECUPERAR DEL MUNDO EXTERIOR... @¡TE TOCA SALTAR, JOTA! @¡CORTO Y CIERRO!",
C07_Strings_SB/3738_Violet_Machines_2,"BARBALUNA PARECE ESTAR OCUPADO. CUANDO ME FUI, TODAVÍA LE QUEDABA MUCHO POR HACER... @ESPERO QUE SE ESTÉ ACORDANDO DE HIDRATARSE... @EN FIN, JOTA, ¡PARECE QUE NECESITAS UN OBJETO DEL EXTERIOR! @¡VE A HACER ESO QUE HACES TÚ DE SALTAR!",
C07_Strings_SB/3738_Violet_Return_1,"¡JOTA! ¡DE REPENTE, ESOS TANQUES HAN EMPEZADO A EXPLOTAR! @HA DEBIDO DE SER POR EL ABURRIMIENTO... LLEVABAN UNA ETERNIDAD PARADOS EN EL MISMO SITIO.",
C07_Strings_SB/3738_Thrash_Return_1,"ESPERA, COLEGA... @¿ACASO ESTO ES... OTRO NUEVO PODER VALIENTE QUE HAS DESARROLLADO?",
C07_Strings_SB/3738_Violet_Return_2,HALAAAAA... ¡JOTA PUEDE HACER QUE LAS COSAS EXPLOTEN!,
C07_Strings_SB/3738_Tumba_Return_1,PALAMENCO CAVAR. JOTA EXPLOTAR. BUEN COMBO.,
C07_Strings_SB/3738_Violet_Return_3,ESTOY FLIPANDO. @¡TÚ HAZ EXPLOTAR COSAS Y NOSOTROS TE SEGUIMOS!,
C07_Strings_SB/6364_Thrash_Exit_1,"¡PALAMENCO, COLEGA! MUCHAS GRACIAS POR TRAERNOS HASTA AQUÍ...",
C07_Strings_SB/6364_Violet_Exit_2,"¡SÍ! DE NO HABER SIDO POR TI... @SEGUIRÍAMOS PERDIENDO EL TIEMPO TRAS ESA ENORME PUERTA DE HIERRO. @LO HAS HECHO GENIAL, PALAMENCO.",
C07_Strings_SB/6364_Tumba_Exit_2,"... @PALAMENCO ESTAR... FELIZ. @HOY HACER NUEVOS AMIGOS. @PALAMENCO NO PODER BAILAR, PERO... @¡PALAMENCO BAILAR DE TODAS FORMAS!",
C07_Strings_SB/6364_Tumba_Exit_3,"HORA DE DAR DE COMER A RATONES. @ADIÓS Y BUENA SUERTE, AMIGOS.",
C07_Strings_SB/6364_Violet_Exit_3,QUÉ PATITO TAN VALIENTE.,
C07_Strings_SB/6364_Thrash_Exit_2,"QUE TRARRG TE ACOMPAÑE, PALAMENCO.",
C07_Strings_SB/6364_Violet_Exit_4,"VENGA, VAMOS... ¡ES HORA DE AGUARLE LA FIESTA A GRUÑONZÓN!",
C07_Strings_SB/6768_Palo_Warning,"¡CUIDADO, VIAJEROS! @¡EN ESA CUMBRE OCURREN COSAS MUY LOCAS!",
C07_Strings_SB/7576_Violet_Dialogue_1,ESTO ES GRAVE... ¡ESOS TANQUES VAN DIRECTOS HACIA MI HOGAR!,
C07_Strings_SB/7576_Violet_Dialogue_2,"¡TENEMOS QUE DETENER ESE MARTILLO! ¡VENGA, VAMOS!",
C07_Strings_SB/1314a_Grouse_Intro_1,PARECE QUE ESTÁ TOTALMENTE ATASCADA. NO HAY FORMA DE ABRIRLA. @ALGÚN COLABORADOR NO CUMPLIMENTÓ LOS FORMULARIOS DE ENGRASADO DE ENGRANAJES.,
C07_Strings_SB/1314a_Dob_Intro_1,PÉSIMA LABOR ADMINISTRATIVA. @UN CASO {130}CLARÍSIMO{100} DE INFORME SOBRE COMPORTAMIENTO NO COMPETENTE DE COLABORADOR.,
C07_Strings_SB/1314a_Grouse_Intro_2,"EL CASO MÁS CLARO QUE HE VISTO EN MI VIDA, SOLDADO CELOSIO.",
C07_Strings_SB/1314a_Dob_Intro_2,¡UN MOMENTO! @¿ESO SON...? ¿SON...?,
C07_Strings_SB/1314a_Thrash_Intro_1,"{200}¡¡¡PERSONAS PROBLEMÁTICAS!!!{100} @{150}¡¡¡SÍ, ESO ES LO QUE SOMOS!!!{100}",
C07_Strings_SB/1314a_Tumba_Defeated_1,"VAYA, MENUDA PUERTA.",
C07_Strings_SB/1314a_Violet_Defeated_1,"¡AH, HOLA, EQUIPO! ¡OS HE ENCONTRADO!",
C07_Strings_SB/1314a_Thrash_Defeated_1,¡VIOLETA! PERO ¿QUÉ...? ¿DÓNDE...? @... @¿EH?,
C07_Strings_SB/1314a_Violet_Defeated_2,"¿BARBALUNA NO OS LO HA DICHO? @OH, SUPONGO QUE SE LE HABRÁ PASADO. TIENE MUCHO LÍO. @COMO TERMINÉ DE ELABORAR MIS POCIONES, ME DIJO QUE VINIESE AQUÍ A ECHAROS UNA MANO. @UN MOMENTO... ¿QUIÉN ES ESTE PAJARITO ROSA?",
C07_Strings_SB/1314a_Violet_Defeated_3,¡ES {150}MONÍSIMOOOOO!,
C07_Strings_SB/1314a_Thrash_Defeated_2,PALAMENCO NOS HA ESTADO AYUDANDO A DESPLAZARNOS POR LAS PLAYAS. ¡ES MUY MAJETE! @¡OYE! ¡HACÍA MUCHO QUE LOS TRES TRAVIESOS NO SE REUNÍAN!,
C07_Strings_SB/1314a_Violet_Defeated_4,...,
C07_Strings_SB/1314a_Tumba_Defeated_3,VOSOTROS TRES BAILAR BIEN. @PALAMENCO NO PODER BAILAR. @PERO PALAMENCO PODER CAVAR. @Y PALAMENCO ENCONTRAR COSAS QUE NADIE MÁS PODER. @PALAMENCO ENSEÑAROS.,
C07_Strings_SB/1314a_Mojam,{200}¡MOYANROOOL!{100},
C07_Strings_SB/1314a_Tumba_Defeated_4,PALAMENCO CREER QUE ESTE CAMINO LLEVAR A DONDE VOSOTROS QUERER IR.,
C07_Strings_SB/1314a_Tumba_Defeated_2,PALAMENCO SER MI NOMBRE. PALAMENCO CAVAR AGUJEROS.,
C07_Strings_SB/4950_Violet_Shout,¡AH DEL BARCO!,
C07_Strings_SB/4950_Thrash_Return_1,"¡TIENES UN BUEN CEREBRO PARA PENSAR, COLEGA, Y ESA ES LA CLAVE DE TU ÉXITO!",
C07_Strings_SB/4950_Thrash_Return_2,¡VAMOS ALLÁ!,
C07_Strings_SB/4950_Violet_Return_1,"¡BUEN TRABAJO, JOTA! ¡SABÍA QUE LO LOGRARÍAS!",
C07_Strings_SB/4950_Violet_Return_2,"BUENO, SUPONGO QUE EL CAMINO ESTÁ DESPEJADO... @AHORA PODEMOS AVERIGUAR DE QUÉ VA ESO DE LA OPERACIÓN MARTILLO...",
C07_Strings_SB/4950_Tumba_Return_1,JOTA LO HA CONSEGUIDO.,
C07_Strings_SB/0506_Thrash_Intro_1,"HEMOS LLEGADO, JOTA... PLAYA PARRANDA, EL HOGAR DE LOS BAILENCOS. @SEGÚN HE OÍDO, ESTE SITIO TIENE RITMAZO... @ESPEREMOS QUE GRUÑONZÓN NO HAYA CORTADO EL ROLLO COMPLETAMENTE...",
C07_Strings_SB/0506_Soka_Chat_1,"{150}¡EL ROLLO!{100} @{150}¡NOS LO HAN CORTADO POR COMPLETO!{100} @UNOS VEHÍCULOS GIGANTESCOS PASARON POR AQUÍ, ARRASANDO CON TODO... @HABÍA MUCHOS SOLDADOS CON UNA ACTITUD LAMENTABLE...",
C07_Strings_SB/0506_Thrash_Chat_1,"VAYA, PARECE QUE NADIE DICE NADA BUENO DE LA BANDA DE GRUÑONZÓN, ¿EH? @NUNCA SE OYE DECIR QUE SEAN MUY PULCROS O QUE TENGAN UNOS MODALES EXQUISITOS...",
C07_Strings_SB/0506_Thrash_Chat_2,"BUENO, NO TE PREOCUPES, COLEGA BAILENCO. PRECISAMENTE HEMOS VENIDO A SOLUCIONAR TODO ESTE JALEO. @¡EL ESCUDERO VALIENTE Y COMPAÑÍA AL RESCATE!",
C07_Strings_SB/1112_Vex_Intro_1,"JE, JE, JE, JE, JE. @AHÍ VAS A ESTAR MUY CALENTITO.",
C07_Strings_SB/1112_Chippy_Intro_2,"ESTÁ TOTALMENTE JUSTIFICADO QUE HAGAMOS ESTO. @¿QUÉ TE PARECEN TUS HERMOSAS PLAYAS ROSADAS AHORA, ESTRELLITA DE MAR?",
C07_Strings_SB/1112_Thrash_Intro_1,"{150}¡EH, MANGURRIANES!{100} @POR ESTAS COSAS ES POR LO QUE TENÉIS TAN MALA REPUTACIÓN.",
C07_Strings_SB/0102a_BoogieBeach,PLAYA PARRANDA,
C07_Strings_SB/Desk_MegaDino_001,"¿QUIÉN ME ESTÁ HACIENDO COSQUILLAS EN LA COLA? @OYE, PARECES BUENA GENTE... @¿PODRÍAS ECHARME UNA MANO? @TENGO UN MONTÓN DE CRIATURAS MOLESTAS CORRETEANDO POR MI ESPALDA Y NO CONSIGO ESPANTARLAS.",
C07_Strings_SB/Desk_MegaDino_002,¿CREES QUE PODRÍAS LIBRARTE DE ESAS COSITAS TAN MOLESTAS?,
C07_Strings_SB/Desk_MegaDino_003,"¡GRACIAS, PEQUEÑÍN! @¡YA PUEDO PENSAR OTRA VEZ! @¡MI MENTE VUELVE A ESTAR LÚCIDA!",
C07_Strings_SB/1516_WP_01_Empty,BAHÍA DE LOS BUCANEROS.#HABÍA _____#POR TODAS PARTES,
C07_Strings_SB/1516_WP_01_Iteration_01,BAHÍA DE LOS BUCANEROS.#HABÍA [AGUA]#POR TODAS PARTES,
C07_Strings_SB/1516_WP_01_Iteration_02,BAHÍA DE LOS BUCANEROS.#HABÍA [HIELO]#POR TODAS PARTES,
C07_Strings_SB/1516_WP_02_Empty,ESTA ESTRELLA DE MAR SE REFRESCABA#CON UNA CAJA DE _____,
C07_Strings_SB/1516_WP_02_Iteration_01,ESTA ESTRELLA DE MAR SE REFRESCABA#CON UNA CAJA DE [AGUA],
C07_Strings_SB/1516_WP_02_Iteration_02,ESTA ESTRELLA DE MAR SE REFRESCABA#CON UNA CAJA DE [HIELO],
C07_Strings_SB/4950_WP_01_Empty,UNA GRAN _____ DE METAL,
C07_Strings_SB/4950_WP_01_Iteration_01,UNA GRAN [PILA] DE METAL,
C07_Strings_SB/4950_WP_01_Iteration_02,UNA GRAN [CRIATURA] DE METAL,
C07_Strings_SB/4950_WP_02_Empty,AQUÍ HABÍA UNA _____ ABANDONADA,
C07_Strings_SB/4950_WP_02_Iteration_01,AQUÍ HABÍA UNA [CRIATURA] ABANDONADA,
C07_Strings_SB/4950_WP_02_Iteration_02,AQUÍ HABÍA UNA [PILA] ABANDONADA,
C07_Strings_SB/1112_Gwo_Buried_1,ESOS ABUSONES... @¡HAN ENTERRADO A MI POBRE MARIDITO EN LA ARENA!,
C07_Strings_SB/1112_Thrash_Buried_1,"¡NO SE PREOCUPE, SEÑORA ESTRELLA DE MAR! ¡SALVAREMOS A SU MARIDO EN UN PERIQUETE!",
C07_Strings_SB/1112_Thrash_Buried_2,O... IGUAL NO... @ESA ARENA ES MUY RESISTENTE...,
